Path,Category,Extension,Width,Height,TextureType,SpriteMode,PixelsPerUnit,SerializedReferenceCount,DuplicateFilename,ReferencedBy
Assets/Art/cafe_icon/guest_runtime/nekomata_right_walk_01.png,cafe_icon,png,129,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_runtime/nekomata_right_walk_02.png,cafe_icon,png,129,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_runtime/priest_back_idle.png,cafe_icon,png,74,147,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/priest_back_walk_01.png,cafe_icon,png,74,147,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/priest_back_walk_02.png,cafe_icon,png,74,147,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/priest_front_idle.png,cafe_icon,png,74,147,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_back_idle.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_back_walk_01.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_back_walk_02.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_front_idle.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_front_walk_01.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_front_walk_02.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_left_idle.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_left_walk_01.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_left_walk_02.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_right_idle.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_right_walk_01.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/student_girl_uniform_right_walk_02.png,cafe_icon,png,83,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_back_idle.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_back_walk_01.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_back_walk_02.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_front_idle.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_front_walk_01.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_front_walk_02.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_left_idle.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_left_walk_01.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_left_walk_02.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_right_idle.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_right_walk_01.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/tanuki_yokai_right_walk_02.png,cafe_icon,png,127,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/traveler_back_idle.png,cafe_icon,png,94,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/traveler_back_walk_01.png,cafe_icon,png,94,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/traveler_back_walk_02.png,cafe_icon,png,94,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/traveler_front_idle.png,cafe_icon,png,94,150,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/guest_runtime/traveler_front_walk_01.png,cafe_icon,png,94,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_runtime/traveler_front_walk_02.png,cafe_icon,png,94,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_runtime/traveler_left_idle.png,cafe_icon,png,94,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_runtime/traveler_left_walk_01.png,cafe_icon,png,94,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_runtime/traveler_left_walk_02.png,cafe_icon,png,94,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_runtime/traveler_right_idle.png,cafe_icon,png,94,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_runtime/traveler_right_walk_01.png,cafe_icon,png,94,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_runtime/traveler_right_walk_02.png,cafe_icon,png,94,150,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/guest_sister/guest_sister.png,cafe_icon,png,1254,1254,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform.png,cafe_icon,png,1254,1254,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_back_idle.png,cafe_icon,png,157,231,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_back_walk_01.png,cafe_icon,png,199,219,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_back_walk_02.png,cafe_icon,png,151,226,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_front_idle.png,cafe_icon,png,205,226,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_front_walk_01.png,cafe_icon,png,201,229,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_front_walk_02.png,cafe_icon,png,150,226,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_left_idle.png,cafe_icon,png,139,217,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_left_walk_01.png,cafe_icon,png,175,213,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_left_walk_02.png,cafe_icon,png,150,232,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_right_idle.png,cafe_icon,png,162,222,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_right_walk_01.png,cafe_icon,png,168,214,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_student_girl_uniform/guest_student_girl_uniform_right_walk_02.png,cafe_icon,png,169,217,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai.png,cafe_icon,png,1254,1254,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_back_idle.png,cafe_icon,png,177,225,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_back_walk_01.png,cafe_icon,png,208,244,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_back_walk_02.png,cafe_icon,png,202,235,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_front_idle.png,cafe_icon,png,208,223,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_front_walk_01.png,cafe_icon,png,204,226,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_front_walk_02.png,cafe_icon,png,222,232,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_left_idle.png,cafe_icon,png,214,225,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_left_walk_01.png,cafe_icon,png,214,217,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_left_walk_02.png,cafe_icon,png,217,208,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_right_idle.png,cafe_icon,png,223,220,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_right_walk_01.png,cafe_icon,png,190,208,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_tanuki_yokai/guest_tanuki_yokai_right_walk_02.png,cafe_icon,png,181,213,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_touhoushinn_BACKUP/guest_touhoushinn.png,cafe_icon,png,1254,1254,Sprite,Multiple,32,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler.png,cafe_icon,png,1254,1254,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_back_idle.png,cafe_icon,png,168,226,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_back_walk_01.png,cafe_icon,png,162,226,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_back_walk_02.png,cafe_icon,png,183,226,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_front_idle.png,cafe_icon,png,163,216,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_front_walk_01.png,cafe_icon,png,174,238,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_front_walk_02.png,cafe_icon,png,160,231,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_left_idle.png,cafe_icon,png,169,238,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_left_walk_01.png,cafe_icon,png,175,214,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_left_walk_02.png,cafe_icon,png,178,219,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_right_idle.png,cafe_icon,png,148,217,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_right_walk_01.png,cafe_icon,png,210,229,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/guest_traveler/guest_traveler_right_walk_02.png,cafe_icon,png,190,223,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/menu_icon/inari_coffe.png,cafe_icon,png,1254,1254,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/menu_icon/kitsunebi_latte.png,cafe_icon,png,1254,1254,Sprite,Multiple,100,0,Yes,
Assets/Art/cafe_icon/menu_icon/night_sakura_cake.png,cafe_icon,png,1254,1254,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/menu_icon/sakura_softdrink.png,cafe_icon,png,1254,1254,Sprite,Multiple,100,0,Yes,
Assets/Art/cafe_icon/menu_runtime/inari_coffee.png,cafe_icon,png,1001,1074,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/menu_runtime/kitsunebi_latte.png,cafe_icon,png,989,1090,Sprite,Single,128,1,Yes,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/menu_runtime/sakura_softdrink.png,cafe_icon,png,642,1154,Sprite,Single,128,0,Yes,
Assets/Art/cafe_icon/menu_runtime/yozakura_cake.png,cafe_icon,png,1057,1042,Sprite,Single,128,1,No,Assets/Scenes/CafeInterior_Temporary.unity
Assets/Art/cafe_icon/progress_bar.png,cafe_icon,png,1448,1086,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/progress_bar_cutout.png,cafe_icon,png,1062,139,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/sofa_down_green.png,cafe_icon,png,270,220,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/sofa_up_green.png,cafe_icon,png,270,220,Sprite,Single,128,0,No,
Assets/Art/cafe_icon/speak_bubble.png,cafe_icon,png,1448,1086,Sprite,Multiple,100,0,No,
Assets/Art/cafe_icon/speak_bubble_request.png,cafe_icon,png,498,343,Sprite,Multiple,100,0,No,
Assets/Art/easy_ghost.png,Root,png,1254,1254,Sprite,Multiple,100,0,No,
Assets/Art/easy_ghost_transparent.png,Root,png,1254,1254,Sprite,Single,1000,6,No,Assets/Prefabs/GhostEnemy.prefab | Assets/Scenes/NightApproach.unity | Assets/Scenes/Stage_0_0.unity | Assets/Scenes/Stage_1_1.unity | Assets/Scenes/Stage_1_2.unity | Assets/Scenes/Stage_1_Route_Prototype.unity
Assets/Art/face_redeye.png,Root,png,859,1157,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/coffeebean_growing.png,farm_icon,png,163,187,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/coffeebean_seed.png,farm_icon,png,151,184,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/sugarcane_growing.png,farm_icon,png,177,219,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/sugarcane_seed.png,farm_icon,png,151,172,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/wheat_growing.png,farm_icon,png,159,184,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/wheat_seed.png,farm_icon,png,186,172,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashirine_harvest/harvest_daikon_01_ready.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashirine_harvest/harvest_daikon_02_grab_leaves.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashirine_harvest/harvest_daikon_03_first_pull.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashirine_harvest/harvest_daikon_04_hard_pull.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashirine_harvest/harvest_daikon_05_sweating_pull.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashirine_harvest/harvest_daikon_06_max_effort.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashirine_harvest/harvest_daikon_07_pop_out.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashirine_harvest/harvest_daikon_08_victory.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashrine_farm_animation_frames/planting/planting_01_ready.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashrine_farm_animation_frames/planting/planting_02_raise_shovel.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashrine_farm_animation_frames/planting/planting_03_start_dig.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashrine_farm_animation_frames/planting/planting_04_shovel_down.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashrine_farm_animation_frames/planting/planting_05_turn_soil.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashrine_farm_animation_frames/planting/planting_06_place_seed.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashrine_farm_animation_frames/planting/planting_07_pat_soil.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/farm_icon/yashrine_farm_animation_frames/planting/planting_08_finish.png,farm_icon,png,362,543,Sprite,Multiple,100,0,No,
Assets/Art/finish.png,Root,png,195,202,Sprite,Multiple,100,0,No,
Assets/Art/kasa_monster.png,Root,png,2048,512,Sprite,Multiple,100,0,No,
Assets/Art/kasa_monster_anim.png,Root,png,2048,512,Sprite,Multiple,100,1,No,Assets/Prefabs/KasaMonsterVisual.prefab
Assets/Art/light_monster.png,Root,png,2048,512,Sprite,Multiple,100,0,No,
Assets/Art/light_monster_anim.png,Root,png,2048,512,Sprite,Multiple,100,4,No,Assets/Prefabs/GhostLanternEnemy.prefab | Assets/Prefabs/LightMonsterVisual.prefab | Assets/Scenes/Stage_1_2.unity | Assets/Scenes/Stage_1_Route_Prototype.unity
Assets/Art/material_store_icon/businessman.png,material_store_icon,png,1254,1254,Sprite,Multiple,100,0,Yes,
Assets/Art/material_store_icon/coffe_beans.png,material_store_icon,png,1254,1254,Sprite,Multiple,100,0,No,
Assets/Art/material_store_icon/milk.png,material_store_icon,png,1254,1254,Sprite,Multiple,100,0,Yes,
Assets/Art/material_store_icon/rice.png,material_store_icon,png,1254,1254,Sprite,Multiple,100,0,No,
Assets/Art/material_store_icon/sugar.png,material_store_icon,png,1254,1254,Sprite,Multiple,100,0,Yes,
Assets/Art/material_store_runtime/businessman.png,material_store_runtime,png,756,1184,Sprite,Single,128,1,Yes,Assets/Scenes/HubMap_Day.unity
Assets/Art/material_store_runtime/coffee_bean.png,material_store_runtime,png,799,807,Sprite,Single,128,1,No,Assets/Scenes/HubMap_Day.unity
Assets/Art/material_store_runtime/flour.png,material_store_runtime,png,883,930,Sprite,Single,128,1,No,Assets/Scenes/HubMap_Day.unity
Assets/Art/material_store_runtime/milk.png,material_store_runtime,png,517,884,Sprite,Single,128,1,Yes,Assets/Scenes/HubMap_Day.unity
Assets/Art/material_store_runtime/store.png,material_store_runtime,png,1099,1082,Sprite,Single,128,1,Yes,Assets/Scenes/HubMap_Day.unity
Assets/Art/material_store_runtime/sugar.png,material_store_runtime,png,764,774,Sprite,Single,128,1,Yes,Assets/Scenes/HubMap_Day.unity
Assets/Art/MikoPurifySlash.png,Root,png,1173,725,Sprite,Single,700,9,No,Assets/Scenes/Level_01_NightShrinePath.unity | Assets/Scenes/NightApproach.unity | Assets/Scenes/Stage_0_0.unity | Assets/Scenes/Stage_1_1.unity | Assets/Scenes/Stage_1_2.unity | Assets/Scenes/Stage_1_Boss_RedOni.unity | Assets/Scenes/Stage_1_Route_Prototype.unity | Assets/Scenes/Tutorial_00_BasicMove.unity | Assets/_Recovery/0 (1).unity
Assets/Art/MikoPurifySlash_chromakey.png,Root,png,1536,1024,Sprite,Single,700,0,No,
Assets/Art/miko_hit.png,Root,png,429,337,Sprite,Single,300,0,No,
Assets/Art/miko_hit_transparent.png,Root,png,429,337,Sprite,Single,300,9,No,Assets/Scenes/Level_01_NightShrinePath.unity | Assets/Scenes/NightApproach.unity | Assets/Scenes/Stage_0_0.unity | Assets/Scenes/Stage_1_1.unity | Assets/Scenes/Stage_1_2.unity | Assets/Scenes/Stage_1_Boss_RedOni.unity | Assets/Scenes/Stage_1_Route_Prototype.unity | Assets/Scenes/Tutorial_00_BasicMove.unity | Assets/_Recovery/0 (1).unity
Assets/Art/miko_jump.png,Root,png,301,357,Sprite,Single,300,0,No,
Assets/Art/miko_jump_transparent.png,Root,png,301,357,Sprite,Single,300,9,No,Assets/Scenes/Level_01_NightShrinePath.unity | Assets/Scenes/NightApproach.unity | Assets/Scenes/Stage_0_0.unity | Assets/Scenes/Stage_1_1.unity | Assets/Scenes/Stage_1_2.unity | Assets/Scenes/Stage_1_Boss_RedOni.unity | Assets/Scenes/Stage_1_Route_Prototype.unity | Assets/Scenes/Tutorial_00_BasicMove.unity | Assets/_Recovery/0 (1).unity
Assets/Art/miko_run.png,Root,png,336,390,Sprite,Single,300,0,No,
Assets/Art/miko_run_transparent.png,Root,png,336,390,Sprite,Single,300,9,No,Assets/Scenes/Level_01_NightShrinePath.unity | Assets/Scenes/NightApproach.unity | Assets/Scenes/Stage_0_0.unity | Assets/Scenes/Stage_1_1.unity | Assets/Scenes/Stage_1_2.unity | Assets/Scenes/Stage_1_Boss_RedOni.unity | Assets/Scenes/Stage_1_Route_Prototype.unity | Assets/Scenes/Tutorial_00_BasicMove.unity | Assets/_Recovery/0 (1).unity
Assets/Art/miko_stand.png,Root,png,270,382,Sprite,Single,300,0,No,
Assets/Art/miko_stand_transparent.png,Root,png,270,382,Sprite,Single,300,9,No,Assets/Scenes/Level_01_NightShrinePath.unity | Assets/Scenes/NightApproach.unity | Assets/Scenes/Stage_0_0.unity | Assets/Scenes/Stage_1_1.unity | Assets/Scenes/Stage_1_2.unity | Assets/Scenes/Stage_1_Boss_RedOni.unity | Assets/Scenes/Stage_1_Route_Prototype.unity | Assets/Scenes/Tutorial_00_BasicMove.unity | Assets/_Recovery/0 (1).unity
Assets/Art/paper_monster.png,Root,png,1254,1254,Sprite,Single,100,0,No,
Assets/Art/paper_monster_anim.png,Root,png,1260,503,Sprite,Multiple,100,4,No,Assets/Prefabs/PaperDollEnemy.prefab | Assets/Prefabs/PaperMonsterVisual.prefab | Assets/Scenes/Stage_1_2.unity | Assets/Scenes/Stage_1_Route_Prototype.unity
Assets/Art/player_hit/2d_player/angry.png,player_hit,png,1086,1448,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/2d_player/angry_speak.png,player_hit,png,1086,1448,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/2d_player/normal.png,player_hit,png,1086,1448,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/2d_player/normal_speak.png,player_hit,png,1086,1448,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/2d_player/normal_speak_hand.png,player_hit,png,1086,1448,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/2d_player/smile.png,player_hit,png,1086,1448,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/2d_player/smile_speak.png,player_hit,png,1086,1448,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/ghost.png,player_hit,png,258,266,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/player_jump.png,player_hit,png,315,372,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/player_run.png,player_hit,png,309,383,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/player_run2.png,player_hit,png,298,389,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/player_stand.png,player_hit,png,283,396,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/player_stand2.png,player_hit,png,281,398,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_back_idle.png,player_hit,png,133,198,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_back_idle_transparent.png,player_hit,png,126,181,Sprite,Single,100,3,No,Assets/Scenes/CafeInterior_Temporary.unity | Assets/Scenes/HubMap_Day.unity | Assets/_Recovery/0.unity
Assets/Art/player_hit/rpg_player/rpg_player_back_walk_01.png,player_hit,png,136,190,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_back_walk_01_transparent.png,player_hit,png,122,182,Sprite,Single,100,3,No,Assets/Scenes/CafeInterior_Temporary.unity | Assets/Scenes/HubMap_Day.unity | Assets/_Recovery/0.unity
Assets/Art/player_hit/rpg_player/rpg_player_back_walk_02.png,player_hit,png,145,192,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_back_walk_02_transparent.png,player_hit,png,124,181,Sprite,Single,100,3,No,Assets/Scenes/CafeInterior_Temporary.unity | Assets/Scenes/HubMap_Day.unity | Assets/_Recovery/0.unity
Assets/Art/player_hit/rpg_player/rpg_player_front_stand.png,player_hit,png,142,204,Sprite,Single,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_front_stand_transparent.png,player_hit,png,129,180,Sprite,Single,100,3,No,Assets/Scenes/CafeInterior_Temporary.unity | Assets/Scenes/HubMap_Day.unity | Assets/_Recovery/0.unity
Assets/Art/player_hit/rpg_player/rpg_player_front_walk1.png,player_hit,png,138,192,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_front_walk1_transparent.png,player_hit,png,128,180,Sprite,Single,100,3,No,Assets/Scenes/CafeInterior_Temporary.unity | Assets/Scenes/HubMap_Day.unity | Assets/_Recovery/0.unity
Assets/Art/player_hit/rpg_player/rpg_player_front_walk_02.png,player_hit,png,145,196,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_front_walk_02_transparent.png,player_hit,png,133,180,Sprite,Single,100,3,No,Assets/Scenes/CafeInterior_Temporary.unity | Assets/Scenes/HubMap_Day.unity | Assets/_Recovery/0.unity
Assets/Art/player_hit/rpg_player/rpg_player_left_idle.png,player_hit,png,147,183,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_left_idle_transparent.png,player_hit,png,147,183,Sprite,Single,100,3,No,Assets/Scenes/CafeInterior_Temporary.unity | Assets/Scenes/HubMap_Day.unity | Assets/_Recovery/0.unity
Assets/Art/player_hit/rpg_player/rpg_player_left_walk_01.png,player_hit,png,157,184,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_left_walk_01_transparent.png,player_hit,png,157,184,Sprite,Single,100,3,No,Assets/Scenes/CafeInterior_Temporary.unity | Assets/Scenes/HubMap_Day.unity | Assets/_Recovery/0.unity
Assets/Art/player_hit/rpg_player/rpg_player_left_walk_02.png,player_hit,png,142,184,Sprite,Multiple,100,0,No,
Assets/Art/player_hit/rpg_player/rpg_player_left_walk_02_transparent.png,player_hit,png,142,184,Sprite,Single,100,3,No,Assets/Scenes/CafeInterior_Temporary.unity | Assets/Scenes/HubMap_Day.unity | Assets/_Recovery/0.unity
